ジャンル名,売上指数（千円）,シェア,商品ランク入り数
植物茶,295010,32.70%,27443
日本茶,267130,29.61%,28929
紅茶,171632,19.02%,21999
ハーブティー,106240,11.78%,19378
中国茶,33909,3.76%,7093
その他,28254,3.13%,3985
