ジャンル名,売上指数（千円）,シェア,商品ランク入り数
セット・詰め合わせ,20372,32.99%,1137
フルーツ・果物,16106,26.08%,769
水産物加工品,11679,18.91%,2060
惣菜,5788,9.37%,847
野菜・きのこ,5404,8.75%,1158
肉加工品,2411,3.90%,530
