ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ダイエット器具,288221,36.54%,8609
ダイエットドリンク,276077,35.00%,15741
ダイエットフード,110427,14.00%,8755
ダイエット・シェイプアップウェア,50642,6.42%,6182
ダイエットスイーツ,45117,5.72%,5638
その他,18236,2.31%,1381
