ジャンル名,売上指数（千円）,シェア,商品ランク入り数
シール・ステッカー,38853,69.01%,29200
ラベル用紙,15174,26.95%,3830
その他,1177,2.09%,494
番号札・荷札,522,0.93%,270
インデックスシール,435,0.77%,367
カラーラベル,137,0.24%,218
