ジャンル名,売上指数（千円）,シェア,商品ランク入り数
青汁,198424,36.31%,11610
その他,160301,29.33%,7366
栄養ドリンク剤,74216,13.58%,3942
機能性ゼリー,33254,6.09%,2990
サジージュース,23086,4.22%,847
アロエジュース,16975,3.11%,570
高麗人参エキス配合ドリンク,12461,2.28%,742
プラセンタ配合ドリンク,10409,1.90%,523
茶カテキン配合ドリンク,6865,1.26%,466
ローヤルゼリー配合ドリンク,3276,0.60%,219
コーヒー飲料,2458,0.45%,318
ヒアルロン酸配合ドリンク,2226,0.41%,119
ゲルマニウムウォーター,1239,0.23%,44
ブラックジンガー,931,0.17%,146
黒豆ココア,233,0.04%,51
寒天ドリンク,86,0.02%,18
バナジウムウォーター,24,0.00%,6
