ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ホワイトボード,33582,50.69%,2450
掲示板・コルクボード,9857,14.88%,877
黒板,6629,10.01%,864
レーザーポインター・指示棒,4486,6.77%,577
ホワイトボードマーカー,2885,4.35%,1604
その他,2498,3.77%,753
パネル,2377,3.59%,276
チョーク,1473,2.22%,531
コピーボード・電子黒板,868,1.31%,134
スケジュールボード,688,1.04%,133
ホワイトボード用イレーザー,534,0.81%,241
黒板消し,373,0.56%,79
