ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,28161,35.48%,1664
トロ,23676,29.83%,986
赤身,17268,21.75%,1526
大トロ,10047,12.66%,469
カマ,225,0.28%,171
