ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,71467,65.95%,30225
チャーム,29169,26.92%,26200
チェーン,4355,4.02%,3292
石座・ミール皿・フレーム,3236,2.99%,3607
プラ板,135,0.12%,150
