ジャンル名,売上指数（千円）,シェア,商品ランク入り数
大豆イソフラボン,336247,63.87%,4853
ルテイン,127320,24.18%,5794
アスタキサンチン,35195,6.68%,1329
ポリフェノール,16517,3.14%,1487
カテキン,5528,1.05%,461
マルチファイトケミカル,3639,0.69%,231
その他,2039,0.39%,241
