ジャンル名,売上指数（千円）,シェア,商品ランク入り数
洗濯用洗剤,1263015,55.84%,29666
柔軟剤,770736,34.08%,26723
洗濯用漂白剤,115520,5.11%,6892
セット,46082,2.04%,4332
洗濯槽クリーナー,42917,1.90%,4837
柔軟剤入り洗剤,14332,0.63%,2028
しみ抜き剤,8728,0.39%,1542
洗濯のり,479,0.02%,213
