ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,6356,41.09%,1507
定規,4802,31.04%,3996
図面ケース,988,6.39%,254
トレーシングペーパー,809,5.23%,463
製図用テンプレート,776,5.02%,443
コンパス,730,4.72%,562
製図用ペン,530,3.43%,304
三角定規,342,2.21%,250
分度器,135,0.87%,168
