ジャンル名,売上指数（千円）,シェア,商品ランク入り数
まつたけ,50219,63.88%,1499
その他,9104,11.58%,1638
しいたけ,6429,8.18%,884
トリュフ,3784,4.81%,370
まいたけ,3108,3.95%,505
ポルチーニ,2375,3.02%,342
えのき,1395,1.77%,406
なめこ,1311,1.67%,298
しめじ,757,0.96%,221
エリンギ,135,0.17%,60
