ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,13923,21.96%,2061
わかめ,13840,21.83%,2081
昆布,10544,16.63%,2536
ひじき,10289,16.23%,519
めかぶ,6490,10.24%,1067
もずく,4130,6.51%,806
海ぶどう,2269,3.58%,325
セット・詰め合わせ,1926,3.04%,387
