ジャンル名,売上指数（千円）,シェア,商品ランク入り数
簡易マッサージグッズ,183603,35.95%,12677
ストレッチグッズ,116539,22.82%,5808
フットケア用品,64319,12.59%,6470
岩盤浴,48172,9.43%,2727
その他,25803,5.05%,3001
腰ケア用品,24569,4.81%,1366
アイケア用品,22566,4.42%,3135
温浴器,10453,2.05%,561
フットバス,9405,1.84%,799
木酢液グッズ,3124,0.61%,581
竹酢液グッズ,947,0.19%,206
耳ツボ関連,588,0.12%,250
気泡浴器,299,0.06%,147
炭グッズ,218,0.04%,157
エステユニフォーム,133,0.03%,104
光触媒グッズ,4,0.00%,94
