ジャンル名,売上指数（千円）,シェア,商品ランク入り数
スケッチブック,2652,26.80%,1497
その他,1672,16.90%,860
和紙,1625,16.42%,823
色画用紙,1537,15.53%,1043
画用紙,1129,11.41%,489
ケント紙,599,6.05%,240
水彩紙,598,6.04%,219
版画用紙,77,0.78%,147
パステル紙,6,0.06%,95
