ジャンル名,売上指数（千円）,シェア,商品ランク入り数
野菜スープ,7164,87.00%,716
薬膳スープ,455,5.53%,63
玄米スープ,350,4.25%,95
カプサイシンスープ,218,2.64%,45
五穀スープ,48,0.58%,8
