ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,181584,32.93%,8058
青汁,178478,32.37%,12422
栄養ドリンク剤,63544,11.52%,4432
機能性ゼリー,42988,7.80%,3510
サジージュース,30786,5.58%,1023
アロエジュース,14926,2.71%,550
高麗人参エキス配合ドリンク,13228,2.40%,916
プラセンタ配合ドリンク,12138,2.20%,593
ローヤルゼリー配合ドリンク,3635,0.66%,257
コーヒー飲料,2540,0.46%,320
茶カテキン配合ドリンク,2295,0.42%,297
ヒアルロン酸配合ドリンク,2001,0.36%,114
ゲルマニウムウォーター,1577,0.29%,57
ブラックジンガー,1173,0.21%,186
寒天ドリンク,350,0.06%,52
黒豆ココア,141,0.03%,30
バナジウムウォーター,66,0.01%,12
