ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ジャム・はちみつ,352238,52.15%,22390
パン,207618,30.74%,23924
シリアル,99458,14.73%,11111
セット・詰め合わせ,15949,2.36%,1598
クルトン,116,0.02%,130
はちみつ・ハニー(1810削除),0,0.00%,5167
コンポート(1409削除),0,0.00%,434
ジャム・コンフィチュール(1409削除),0,0.00%,2410
メープルシロップ(1409削除),0,0.00%,1817
