ジャンル名,売上指数（千円）,シェア,商品ランク入り数
豆乳,58397,70.00%,7380
アーモンドミルク,14504,17.39%,1402
その他,9552,11.45%,1224
ライスミルク,782,0.94%,206
ココナッツミルク,186,0.22%,147
