ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,56707,33.59%,3907
セット・詰め合わせ,29792,17.65%,2566
モモ,25294,14.98%,4241
ムネ,19400,11.49%,2198
手羽,19169,11.36%,1883
ささみ,8361,4.95%,1400
カワ,3612,2.14%,840
軟骨,2627,1.56%,619
レバー,1722,1.02%,460
砂肝・筋胃,1646,0.97%,517
ハツ,473,0.28%,155
