ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,37840,50.12%,5647
人工甘味料,13876,18.38%,1546
黒砂糖,8065,10.68%,2530
オリゴ糖,4305,5.70%,587
グラニュー糖,4067,5.39%,929
上白糖,2421,3.21%,484
ざら糖,1564,2.07%,450
氷砂糖,864,1.14%,311
三温糖,708,0.94%,203
角砂糖,703,0.93%,314
和三盆,559,0.74%,173
ガムシロップ,518,0.69%,205
セット・詰め合わせ,14,0.02%,130
