ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ゴルゴンゾーラ,1669,64.24%,233
その他,656,25.24%,161
ロックフォール,123,4.73%,33
スティルトン,95,3.65%,27
フルムダンベール,56,2.14%,13
