ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,10699,35.19%,3189
セット・詰め合わせ,6869,22.59%,1438
和風ドレッシング,6869,22.59%,2186
ごまドレッシング,2719,8.94%,1304
イタリアンドレッシング,1327,4.36%,552
フレンチドレッシング,1144,3.76%,465
中華ドレッシング,530,1.74%,184
梅ドレッシング,173,0.57%,86
かぼすドレッシング,77,0.25%,45
