ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ゼリー,14464,37.75%,3008
クッキー・ビスケット,10481,27.36%,2358
その他,3398,8.87%,694
チョコレートバー,3327,8.68%,566
チップス・せんべい,3119,8.14%,835
キャンディ,1112,2.90%,588
プリン,637,1.66%,215
和菓子,637,1.66%,193
ケーキ,536,1.40%,139
フレーク,409,1.07%,127
ウエハース,97,0.25%,178
グミ,66,0.17%,137
ガム,25,0.07%,109
クラッカー,8,0.02%,90
