ジャンル名,売上指数（千円）,シェア,商品ランク入り数
消しゴム,9225,83.18%,7556
修正テープ,923,8.32%,1229
その他,358,3.23%,447
詰め替え用修正テープ,295,2.66%,288
修正液,135,1.22%,80
電動消しゴム,83,0.75%,65
修正ペン,72,0.64%,119
