ジャンル名,売上指数（千円）,シェア,商品ランク入り数
トイレットペーパー,514742,48.53%,21258
ティッシュペーパー,273943,25.83%,13673
ウェットティッシュ,109837,10.36%,11370
ペーパータオル,98155,9.25%,6418
携帯用ウェットティッシュ,39770,3.75%,4137
ポケットティッシュ,16203,1.53%,4324
その他,7993,0.75%,1434
