ジャンル名,売上指数（千円）,シェア,商品ランク入り数
神棚,30350,59.98%,2741
その他,8170,16.15%,1648
御霊舎,7046,13.92%,142
神具セット,2873,5.68%,524
燈籠,945,1.87%,129
三方,716,1.42%,188
神鏡,353,0.70%,130
香炉,109,0.22%,106
かがり火,40,0.08%,89
