ジャンル名,売上指数（千円）,シェア,商品ランク入り数
白米,1989328,61.38%,30639
玄米,487350,15.04%,10731
ご飯パック,199832,6.17%,8468
雑穀・雑穀米,147914,4.56%,9732
餅,103150,3.18%,5809
麦,68494,2.11%,4338
発芽玄米,62786,1.94%,1888
もち麦,60628,1.87%,3441
セット・詰め合わせ,39513,1.22%,1767
その他,38451,1.19%,3944
もち米,24322,0.75%,1341
ジャスミンライス,19382,0.60%,652
