ジャンル名,売上指数（千円）,シェア,商品ランク入り数
白米,1396457,64.72%,31000
玄米,271657,12.59%,13383
ご飯パック,124275,5.76%,9545
雑穀・雑穀米,111894,5.19%,9274
餅,75058,3.48%,5998
発芽玄米,43501,2.02%,2196
もち麦,36222,1.68%,3240
その他,34416,1.60%,4822
麦,26363,1.22%,3766
セット・詰め合わせ,19175,0.89%,1861
もち米,9977,0.46%,1557
ジャスミンライス,8700,0.40%,589
