ジャンル名,売上指数（千円）,シェア,商品ランク入り数
もつ鍋,86161,61.33%,3296
その他,20830,14.83%,1997
水炊き,15216,10.83%,836
きりたんぽ鍋,11953,8.51%,762
すき焼き,2624,1.87%,226
ちゃんこ鍋,1700,1.21%,140
キムチ鍋,1241,0.88%,232
石狩鍋,755,0.54%,91
