ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ボールペン,80790,20.37%,21677
万年筆,52699,13.29%,3235
ペンケース,51454,12.97%,16375
多機能ペン,29590,7.46%,6856
鉛筆削り,28415,7.16%,3231
マーカー・サインペン,25868,6.52%,13354
シャープペンシル,25004,6.30%,9183
鉛筆,22956,5.79%,11457
ボールペン替芯,20866,5.26%,12972
色鉛筆,19448,4.90%,6435
その他,13554,3.42%,6544
消しゴム・修正用品,11090,2.80%,9784
万年筆用インク,4900,1.24%,2584
筆ペン,4484,1.13%,2502
蛍光ペン,3348,0.84%,2636
シャープペンシル替芯,2161,0.54%,2064
