ジャンル名,売上指数（千円）,シェア,商品ランク入り数
タイ料理,5480,47.90%,1179
南米料理,2481,21.69%,537
その他,1276,11.15%,444
セット・詰め合わせ,1205,10.54%,170
ベトナム料理,998,8.72%,484
