ジャンル名,売上指数（千円）,シェア,商品ランク入り数
レターケース・デスクトレー,26669,33.01%,4304
デスクマット,16963,21.00%,2539
その他,16844,20.85%,5911
ブックスタンド,11868,14.69%,2488
つり銭トレー,4104,5.08%,843
カード立て,3552,4.40%,1333
名刺箱,794,0.98%,272
