ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ファスティングドリンク（短期断食）,52082,21.93%,1437
ダイエットティー,45271,19.06%,4103
酵素配合飲料,42039,17.70%,2268
ダイエットシェイク,34810,14.66%,1907
ダイエットコーヒー,29517,12.43%,1935
グリーンスムージー,16542,6.97%,820
その他,8021,3.38%,801
ゼリー飲料,7417,3.12%,900
ダイエットココア,1760,0.74%,160
