ジャンル名,売上指数（千円）,シェア,商品ランク入り数
牛肉,699808,57.24%,42186
加工品,182959,14.97%,15648
鶏肉,149288,12.21%,18855
豚肉,76121,6.23%,14949
馬肉,65394,5.35%,5316
羊肉,18857,1.54%,3261
精肉セット,8549,0.70%,751
鹿肉,5940,0.49%,1414
その他肉類,5166,0.42%,1219
鴨肉,4428,0.36%,1045
挽肉,3164,0.26%,808
猪肉,1508,0.12%,302
七面鳥,1125,0.09%,233
ダチョウ肉,238,0.02%,94
ソーセージ(1409削除),0,0.00%,5940
ハム(1409削除),0,0.00%,5333
