ジャンル名,売上指数（千円）,シェア,商品ランク入り数
スープ,187718,43.70%,15363
ハンバーグ,90348,21.03%,5319
セット・詰め合わせ,55713,12.97%,2806
その他,34694,8.08%,4686
ピザ,23897,5.56%,2481
とんかつ,10367,2.41%,905
シチュー,10319,2.40%,1911
コロッケ,7507,1.75%,1910
グラタン,2675,0.62%,596
ハヤシライス,2032,0.47%,652
リゾット,1208,0.28%,306
ドリア,1174,0.27%,265
サラダ,1129,0.26%,317
パエリア,396,0.09%,59
ハンバーガー,258,0.06%,74
テリーヌ,116,0.03%,50
