ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ビフィズス菌,101996,45.23%,4246
その他,73950,32.79%,4033
KW乳酸菌,10643,4.72%,599
マルチプロバイオティック,10086,4.47%,503
L-92乳酸菌,9372,4.16%,0
フェカリス菌,7782,3.45%,0
ラブレ菌,5996,2.66%,0
アシドフィルス菌,2999,1.33%,0
ケフィア,2677,1.19%,0
