ジャンル名,売上指数（千円）,シェア,商品ランク入り数
貼るタイプ（粘着剤付）,11699,60.77%,2238
その他,3849,19.99%,924
靴・靴下用タイプ,1916,9.95%,586
レギュラータイプ（粘着剤なし）,1777,9.23%,519
座布団タイプ,12,0.06%,5
