ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ドリンクヨーグルト,32079,49.00%,3429
セット・詰め合わせ,9247,14.12%,903
ソフトヨーグルト,8135,12.43%,1512
その他,4874,7.45%,905
ギリシャヨーグルト,4350,6.64%,385
無糖ヨーグルト,3437,5.25%,682
カスピ海ヨーグルト,2172,3.32%,489
低脂肪ヨーグルト,1172,1.79%,222
