ジャンル名,売上指数（千円）,シェア,商品ランク入り数
西京漬・漬魚,89430,32.36%,3777
干物・燻製・スモーク食品,83077,30.06%,9424
その他,58743,21.25%,6137
ちりめんじゃこ・しらす干し,24295,8.79%,1986
新巻,8385,3.03%,542
塩辛,6593,2.39%,1689
カニミソ,3534,1.28%,487
くさや,1451,0.53%,314
あん肝,874,0.32%,269
