ジャンル名,売上指数（千円）,シェア,商品ランク入り数
洗濯用洗剤,1138016,58.30%,30000
柔軟剤,620798,31.80%,27159
洗濯用漂白剤,87827,4.50%,7673
洗濯槽クリーナー,42114,2.16%,4906
しみ抜き剤,26145,1.34%,2385
柔軟剤入り洗剤,20499,1.05%,2028
セット,15754,0.81%,1977
洗濯のり,894,0.05%,378
