ジャンル名,売上指数（千円）,シェア,商品ランク入り数
切れ子,36591,58.39%,2501
真子,16514,26.35%,1383
その他,7186,11.47%,1157
イカ明太,2064,3.29%,165
明太高菜,310,0.49%,111
