ジャンル名,売上指数（千円）,シェア,商品ランク入り数
エクササイズ用ポール,81724,58.34%,1823
ぶら下がり器,33028,23.58%,909
その他,10121,7.22%,1193
ストレッチマット,8837,6.31%,528
ストレッチングボード,6376,4.55%,511
