ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,27620,75.08%,1721
小粒納豆,3498,9.51%,529
ひきわり納豆,2114,5.75%,401
極小粒納豆,1072,2.91%,171
大粒納豆,1044,2.84%,283
ワラ納豆,1033,2.81%,205
黒豆納豆,205,0.56%,58
中粒納豆,203,0.55%,71
