ジャンル名,売上指数（千円）,シェア,商品ランク入り数
クリップ,6996,46.10%,4425
クリップボード,2493,16.43%,1262
その他,2114,13.93%,1243
結束バンド,2015,13.28%,1102
輪ゴム,1149,7.57%,623
つづりひも,407,2.68%,223
