ジャンル名,売上指数（千円）,シェア,商品ランク入り数
牛肉,2361849,53.62%,68109
加工品,1001296,22.73%,52086
鶏肉,361737,8.21%,25674
豚肉,235154,5.34%,21108
馬肉,233255,5.30%,7998
鴨肉,65536,1.49%,3303
羊肉,46355,1.05%,4168
精肉セット,25058,0.57%,1148
七面鳥,24623,0.56%,827
その他肉類,20739,0.47%,1452
猪肉,13777,0.31%,1019
鹿肉,12308,0.28%,1553
挽肉,2963,0.07%,518
ダチョウ肉,489,0.01%,24
