ジャンル名,売上指数（千円）,シェア,商品ランク入り数
キッチンペーパー,65194,28.30%,7845
その他,60362,26.20%,5249
ラップ,59231,25.71%,8388
フリーザーバック,18619,8.08%,5393
アルミホイル・アルミ箔,7964,3.46%,2188
クッキングシート,7564,3.28%,1780
油処理剤,4699,2.04%,853
脱臭剤,3576,1.55%,1046
飲料水・炊飯用炭,1660,0.72%,294
保鮮紙,1103,0.48%,192
天ぷら敷紙・天紙,412,0.18%,156
