ジャンル名,売上指数（千円）,シェア,商品ランク入り数
明太子,62664,53.59%,5317
イクラ・筋子,36566,31.27%,2280
たらこ,7995,6.84%,1065
数の子,3776,3.23%,681
キャビア,2965,2.54%,264
からすみ,2557,2.19%,421
その他,327,0.28%,126
数の子明太,92,0.08%,29
