ジャンル名,売上指数（千円）,シェア,商品ランク入り数
システム手帳,28679,39.18%,3422
手帳,27137,37.08%,10729
システム手帳リフィル,6712,9.17%,5256
その他,6396,8.74%,2647
家計簿・おこづかい帳,2351,3.21%,1176
日記帳,1916,2.62%,628
