ジャンル名,売上指数（千円）,シェア,商品ランク入り数
クリップ,6580,45.07%,4389
結束バンド,2318,15.88%,1191
その他,2237,15.33%,1200
クリップボード,2138,14.64%,1206
輪ゴム,1051,7.20%,689
つづりひも,275,1.89%,247
