ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,57101,41.43%,3958
マルチ酵素,34502,25.03%,1637
コエンザイムQ10,28480,20.66%,2626
SOD,12127,8.80%,628
アルファリポ酸,5612,4.07%,672
