ジャンル名,売上指数（千円）,シェア,商品ランク入り数
植物茶,222975,41.84%,27104
日本茶,140442,26.35%,26102
紅茶,66806,12.53%,15118
ハーブティー,63972,12.00%,15450
中国茶,21864,4.10%,5647
その他,16909,3.17%,2783
