ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,116934,83.11%,10332
グルコサミン,11040,7.85%,587
アスタキサンチン,6051,4.30%,382
キダチアロエエキス,4050,2.88%,390
きな粉配合,1804,1.28%,190
グルタチオン含有食品,813,0.58%,65
センシク（生食）配合,8,0.01%,1
