ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ゴルゴンゾーラ,1085,57.98%,267
その他,417,22.26%,163
スティルトン,165,8.79%,94
ロックフォール,144,7.71%,125
フルムダンベール,61,3.27%,97
