ジャンル名,売上指数（千円）,シェア,商品ランク入り数
EMS,113497,38.92%,3776
ダイエットシューズ,101339,34.75%,217
シェイプアップグッズ,38067,13.05%,1619
表情筋トレーニング器具,15195,5.21%,631
その他,13102,4.49%,1097
ダイエットクッション,5734,1.97%,524
ダイエットスリッパ,2753,0.94%,546
ダイエットサンダル,1937,0.66%,199
