ジャンル名,売上指数（千円）,シェア,商品ランク入り数
仏具,229948,59.90%,18226
神具,48552,12.65%,6079
線香,39619,10.32%,11028
数珠,27561,7.18%,4051
その他,14728,3.84%,2980
朱印帳,12790,3.33%,4246
仏前ろうそく,7411,1.93%,2876
数珠袋,1989,0.52%,832
ろうそく立て,890,0.23%,328
ろうそく消し,393,0.10%,212
