ジャンル名,売上指数（千円）,シェア,商品ランク入り数
牛丼,225514,79.97%,2965
その他,48117,17.06%,1083
豚丼,5314,1.88%,389
親子丼,2046,0.73%,452
カツ丼,1013,0.36%,165
