ジャンル名,売上指数（千円）,シェア,商品ランク入り数
かまぼこ,12496,26.08%,2042
セット・詰め合わせ,11790,24.61%,952
さつまあげ,10042,20.96%,1596
笹かまぼこ,3963,8.27%,748
魚肉ソーセージ,3419,7.14%,656
ちくわ,1923,4.01%,426
その他,1852,3.87%,750
じゃこ天,869,1.81%,178
はんぺん,761,1.59%,227
伊達巻,354,0.74%,79
しんじょ,331,0.69%,69
紅白かまぼこ,112,0.23%,32
