ジャンル名,売上指数（千円）,シェア,商品ランク入り数
物干しスタンド,132710,27.87%,8837
その他,96770,20.32%,9581
ランドリーラック,71318,14.98%,3943
物干しハンガー,57580,12.09%,10458
物干し竿,42883,9.00%,3521
洗濯ネット,35299,7.41%,6338
物干し金物,19584,4.11%,1691
タライ,5936,1.25%,813
洗濯バサミ,5331,1.12%,2002
洗濯ボール,5249,1.10%,925
平干しネット,2596,0.55%,718
洗濯板,988,0.21%,309
