ジャンル名,売上指数（千円）,シェア,商品ランク入り数
海苔,194550,54.16%,19390
その他,26037,7.25%,5238
乾燥わかめ,23787,6.62%,2254
鰹節,21324,5.94%,3520
とろろ昆布,20417,5.68%,1203
だし昆布,18132,5.05%,3980
ごま,10565,2.94%,3455
干ししいたけ,10035,2.79%,1742
乾燥ひじき,6086,1.69%,1215
煮干,5536,1.54%,1542
フカヒレ,5152,1.43%,345
きな粉,4722,1.31%,1620
麩,4474,1.25%,1319
春雨,3553,0.99%,1025
切干大根,2695,0.75%,793
高野豆腐,1348,0.38%,485
かんぴょう,357,0.10%,146
乾燥もずく,285,0.08%,166
さば節,171,0.05%,147
