ジャンル名,売上指数（千円）,シェア,商品ランク入り数
果実酢,59041,67.56%,4218
その他,9338,10.69%,2575
セット・詰め合わせ,6232,7.13%,193
米酢,5645,6.46%,1790
バルサミコ,3606,4.13%,1071
穀物酢,1468,1.68%,501
玄米酢,1266,1.45%,402
白ワインビネガー,493,0.56%,280
赤ワインビネガー,299,0.34%,180
