ジャンル名,売上指数（千円）,シェア,商品ランク入り数
トイレマット,29909,42.35%,4282
トイレマット・カバーセット,18678,26.45%,2041
便座シート,6468,9.16%,1577
ペーパーホルダーカバー,5373,7.61%,1310
便座カバー,5040,7.14%,1290
フタカバー,3912,5.54%,905
その他,1238,1.75%,457
