ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ゲルマニウムネックレス,1418,40.96%,127
ゲルマニウムブレスレット,1128,32.57%,167
ゲルマニウムシール,645,18.64%,69
その他,209,6.05%,12
ゲルマニウム温浴ボール,62,1.78%,9
