ジャンル名,売上指数（千円）,シェア,商品ランク入り数
はちみつ,237753,60.52%,13761
マヌカハニー,151928,38.68%,4776
巣蜜・コムハニー,2199,0.56%,279
ナッツのはちみつ漬け,943,0.24%,151
